sex,height_cm
male,187.0
male,181.2
male,172.0
male,171.5
male,177.0
male,170.5
male,177.7
male,169.9
male,184.8
male,165.4
male,170.2
male,176.3
male,159.8
male,179.0
male,158.3
male,169.3
male,187.6
male,172.2
male,173.9
male,180.7
male,175.0
male,175.2
male,175.0
male,179.2
male,172.9
male,171.7
male,172.9
male,178.2
male,167.0
male,177.8
male,182.6
male,180.9
male,175.4
male,170.5
male,157.9
male,167.7
male,187.6
male,180.9
male,178.9
male,175.5
male,173.2
male,163.3
male,166.8
male,190.8
male,189.9
male,170.2
male,173.9
male,176.8
male,162.0
male,169.3
male,173.5
male,186.4
male,165.9
male,169.6
male,175.5
male,176.4
male,164.9
male,168.5
male,166.9
male,167.3
male,174.7
male,171.2
male,177.4
male,174.9
male,182.1
male,176.4
male,174.4
male,164.9
male,178.8
male,176.7
male,168.2
male,180.0
male,177.7
male,173.7
male,161.2
male,156.9
male,177.8
male,171.6
male,183.3
male,165.6
male,162.8
male,190.6
male,172.3
male,185.2
male,178.8
male,187.3
male,172.2
male,174.9
male,181.8
male,181.4
male,170.5
male,183.7
male,160.3
male,175.5
male,172.3
male,172.9
male,175.4
male,188.5
male,157.7
male,167.8
male,171.6
male,179.6
male,173.9
male,184.4
male,168.7
male,182.9
male,183.1
male,180.5
male,177.0
male,175.4
male,169.3
male,188.3
male,168.9
male,181.9
male,171.7
male,167.4
male,169.1
male,170.3
male,179.1
male,177.8
male,182.9
male,152.9
male,170.1
male,169.5
male,166.7
male,174.6
male,177.7
male,167.9
male,161.8
male,163.6
male,171.9
male,179.9
male,184.2
male,175.8
male,178.3
male,154.4
male,164.3
male,175.9
male,172.5
male,166.5
male,166.7
male,173.0
male,173.7
male,163.6
male,193.3
male,174.7
male,186.2
male,169.9
male,177.0
male,161.5
male,168.7
male,179.6
male,175.5
male,185.8
male,180.0
male,173.8
male,164.9
male,175.7
male,176.4
male,188.6
male,180.7
male,179.6
male,175.1
male,175.8
male,173.5
male,176.0
male,190.2
male,192.2
male,165.1
male,172.0
male,178.7
male,165.0
male,171.9
male,169.7
male,176.9
male,175.4
male,178.4
male,183.6
male,167.7
male,163.9
male,175.6
male,172.5
male,170.8
male,172.9
male,179.8
male,166.8
male,169.3
male,161.1
male,179.1
male,174.1
male,182.2
male,181.7
male,171.7
male,179.3
male,175.4
male,165.0
male,178.3
male,180.0
male,172.4
male,192.5
male,181.9
male,182.4
male,174.7
male,156.4
male,192.5
male,185.1
male,169.1
male,177.4
male,180.4
male,171.2
male,178.4
male,167.4
male,166.1
male,191.1
male,166.8
male,177.8
male,177.0
male,186.7
male,181.2
male,169.9
male,184.3
male,174.0
male,184.4
male,172.9
male,176.9
male,170.1
male,165.8
male,170.1
male,185.4
male,177.4
male,189.0
male,170.5
male,172.2
male,167.8
male,171.6
male,179.9
male,174.7
male,169.0
male,195.6
male,173.3
male,170.3
male,168.5
male,180.2
male,172.8
male,166.8
male,167.8
male,177.1
male,179.3
male,164.4
male,178.4
male,178.5
male,165.1
male,174.0
male,184.6
male,169.9
male,175.6
male,173.4
male,180.3
male,186.6
male,173.2
male,185.5
male,175.7
male,169.9
male,188.8
male,180.8
male,176.4
male,173.7
male,164.7
male,182.5
male,177.6
male,171.4
male,182.4
male,181.5
male,172.1
male,172.8
male,172.9
male,162.0
male,195.8
male,185.0
male,182.4
male,157.7
male,173.6
male,170.0
male,165.3
male,163.7
male,178.4
male,182.7
male,170.1
male,175.5
male,168.3
male,166.2
male,173.4
male,173.9
male,148.2
male,175.6
male,174.6
male,183.7
male,166.5
male,171.4
male,170.0
male,172.4
male,163.1
male,172.2
male,181.4
male,185.3
male,172.6
male,161.7
male,171.3
male,178.9
male,162.0
male,170.3
male,179.8
male,172.2
male,167.4
male,177.1
male,173.3
male,168.2
male,163.0
male,169.1
male,178.4
male,164.9
male,177.2
male,189.3
male,168.3
male,174.7
male,178.4
male,169.6
male,177.2
male,175.0
male,181.0
male,175.6
male,177.9
male,175.6
male,174.6
male,174.9
male,167.4
male,186.3
male,170.3
male,168.1
male,170.1
male,175.1
male,180.7
male,163.6
male,180.1
male,173.9
male,170.5
male,182.6
male,182.9
male,168.1
male,180.8
male,172.5
male,176.1
male,178.1
male,178.2
male,174.5
male,179.4
male,174.6
male,159.4
male,181.8
male,167.4
male,178.4
male,165.0
male,164.0
male,189.1
male,184.2
male,169.8
male,179.1
male,167.2
male,174.1
male,176.8
male,170.9
male,165.3
male,191.5
male,182.8
male,178.4
male,176.2
male,176.3
male,171.9
male,168.8
male,182.9
male,171.0
male,173.3
male,184.3
male,175.7
male,177.9
male,181.5
male,172.0
male,174.8
male,180.0
male,182.2
male,165.0
male,172.9
male,164.8
male,173.9
male,168.8
male,181.1
male,165.1
male,179.8
male,167.8
male,170.9
male,185.0
male,168.2
male,183.1
male,166.0
male,164.6
male,169.7
male,155.1
male,168.9
male,163.8
male,180.3
male,174.0
male,170.2
male,170.6
male,171.5
male,169.6
male,171.5
male,169.0
male,177.8
male,175.5
male,167.1
male,181.8
male,172.4
male,172.4
male,178.2
male,156.5
male,169.3
male,170.9
male,174.5
male,183.0
male,178.5
male,163.1
male,162.8
male,170.4
male,180.1
male,164.9
male,175.8
female,160.9
female,150.0
female,151.3
female,163.6
female,164.1
female,150.8
female,156.4
female,168.5
female,149.9
female,149.8
female,160.2
female,157.5
female,160.7
female,145.2
female,152.0
female,164.6
female,167.6
female,161.6
female,157.1
female,169.8
female,166.8
female,147.9
female,159.2
female,164.8
female,150.0
female,162.0
female,157.7
female,148.3
female,171.5
female,155.3
female,166.7
female,162.7
female,159.0
female,156.3
female,160.2
female,139.9
female,163.1
female,152.7
female,143.9
female,162.7
female,152.4
female,149.3
female,149.3
female,167.9
female,154.5
female,160.6
female,165.9
female,161.1
female,159.1
female,172.3
female,156.0
female,162.4
female,154.1
female,154.0
female,156.3
female,164.6
female,170.2
female,154.4
female,152.3
female,160.0
female,153.8
female,160.6
female,162.9
female,154.7
female,166.5
female,167.9
female,149.4
female,164.9
female,167.5
female,155.3
female,152.1
female,159.3
female,151.4
female,156.4
female,176.2
female,166.0
female,157.3
female,168.5
female,159.8
female,153.9
female,160.8
female,169.0
female,162.5
female,164.1
female,161.3
female,158.5
female,163.4
female,150.8
female,161.2
female,161.1
female,165.0
female,151.6
female,157.1
female,171.9
female,154.3
female,165.4
female,158.0
female,154.1
female,161.4
female,168.2
female,158.5
female,146.1
female,157.4
female,158.4
female,161.0
female,167.7
female,162.7
female,148.7
female,159.4
female,160.0
female,149.6
female,150.1
female,155.9
female,163.7
female,174.5
female,161.6
female,153.7
female,166.2
female,159.3
female,163.8
female,144.2
female,166.8
female,157.2
female,156.5
female,153.8
female,141.1
female,160.2
female,157.9
female,157.6
female,149.4
female,170.0
female,151.1
female,157.4
female,160.6
female,162.2
female,159.6
female,156.8
female,158.6
female,166.6
female,167.8
female,162.1
female,154.3
female,165.9
female,159.8
female,163.5
female,167.2
female,165.3
female,165.4
female,162.6
female,155.0
female,142.9
female,153.8
female,158.1
female,154.7
female,153.2
female,177.4
female,164.3
female,160.1
female,168.9
female,161.6
female,158.3
female,153.7
female,151.8
female,163.5
female,160.8
female,162.9
female,152.9
female,160.3
female,166.3
female,159.4
female,155.5
female,161.7
female,154.2
female,158.8
female,160.8
female,159.3
female,166.3
female,154.7
female,152.3
female,170.6
female,152.3
female,150.0
female,158.0
female,157.8
female,166.7
female,163.9
female,153.8
female,162.7
female,168.8
female,156.5
female,171.0
female,160.9
female,156.5
female,159.0
female,150.8
female,158.9
female,148.4
female,155.1
female,155.4
female,152.0
female,157.4
female,168.4
female,155.7
female,166.0
female,171.0
female,151.8
female,164.9
female,165.6
female,162.1
female,164.0
female,154.5
female,167.8
female,154.2
female,156.2
female,156.6
female,156.4
female,154.3
female,150.5
female,161.5
female,169.5
female,163.4
female,158.7
female,153.4
female,168.0
female,169.4
female,153.8
female,158.9
female,154.5
female,156.1
female,152.1
female,163.0
female,167.1
female,160.9
female,162.8
female,155.8
female,158.4
female,156.6
female,150.0
female,161.0
female,150.9
female,158.6
female,170.5
female,153.6
female,155.4
female,155.1
female,158.2
female,145.0
female,162.7
female,153.1
female,156.3
female,152.0
female,165.8
female,164.0
female,153.6
female,168.9
female,160.1
female,158.4
female,168.1
female,163.9
female,155.4
female,161.5
female,157.7
female,158.7
female,166.9
female,164.8
female,142.3
female,166.6
female,159.7
female,151.9
female,166.8
female,158.7
female,171.1
female,171.7
female,160.5
female,161.8
female,153.9
female,167.6
female,165.1
female,162.4
female,152.6
female,156.9
female,172.1
female,157.6
female,155.6
female,162.4
female,154.3
female,165.7
female,146.1
female,170.4
female,173.4
female,141.9
female,178.8
female,162.1
female,163.1
female,155.0
female,161.5
female,166.8
female,165.4
female,157.8
female,162.4
female,159.8
female,153.0
female,161.9
female,170.2
female,155.7
female,155.3
female,163.9
female,159.5
female,169.2
female,153.9
female,163.7
female,165.9
female,163.2
female,167.8
female,164.1
female,170.6
female,160.0
female,145.9
female,158.9
female,164.9
female,162.3
female,158.1
female,168.0
female,157.9
female,154.6
female,163.3
female,165.6
female,165.3
female,161.3
female,161.3
female,166.0
female,174.5
female,148.1
female,173.1
female,157.6
female,152.6
female,162.5
female,167.4
female,148.1
female,159.4
female,163.0
female,158.3
female,162.0
female,161.5
female,163.2
female,151.9
female,148.1
female,156.3
female,172.1
female,155.3
female,157.7
female,166.1
female,154.0
female,158.1
female,165.5
female,155.6
female,169.7
female,154.8
female,165.3
female,155.0
female,161.6
female,150.5
female,143.3
female,149.8
female,150.6
female,155.6
female,171.4
female,153.5
female,153.4
female,170.1
female,158.0
female,144.5
female,157.0
female,155.2
female,159.4
female,161.3
female,155.4
female,155.9
female,156.8
female,157.3
female,171.6
female,154.7
female,157.8
female,157.9
female,169.2
female,160.9
female,148.3
female,156.8
female,158.3
female,149.4
female,165.7
female,150.3
female,165.5
female,161.2
female,166.4
female,151.0
female,169.1
female,148.4
female,153.4
female,156.9
female,154.3
female,169.9
female,150.6
female,163.9
female,156.9
female,167.6
female,159.2
female,157.7
female,157.3
female,166.3
female,167.5
female,164.8
female,155.5
female,171.2
female,160.7
female,152.7
female,151.9
female,176.0
female,156.0
female,159.2
female,161.8
female,161.9
female,152.9
female,159.9
female,160.3
female,154.5
female,157.0
female,169.5
female,143.8
female,170.2
female,150.5
female,151.6
female,163.4
female,146.7
female,165.6
female,152.9
female,167.3
female,158.1
female,155.1
female,163.4
female,157.8
female,171.3
female,158.2
female,156.3
female,152.8
female,158.3
female,150.9
female,158.9
female,166.5
female,158.6
female,145.9
female,164.4
female,157.9
female,149.2
female,154.5
female,153.2
female,166.4
female,154.5
female,162.7
female,156.5
female,159.7
female,165.0
female,163.7
female,153.6
female,166.7
female,161.2
female,148.6
female,155.4
female,162.3
female,163.7
female,160.6
female,150.7
female,165.3
female,154.0
female,161.6
female,165.5
female,149.5
female,152.9
female,160.1
female,167.2
female,156.3
female,171.7
female,147.3
female,173.3
female,155.3
female,166.6
female,173.6
female,159.5
female,158.6
female,164.1
female,158.8
female,154.7
female,161.0
female,162.0
female,174.5
female,168.0
female,149.5
female,157.9
female,146.7
female,156.8
female,156.6
female,148.0
female,157.5
female,151.2
female,157.9
female,154.3
female,159.1
female,157.8
female,155.5
female,167.9
female,158.3
female,157.0
female,153.7
female,160.2
female,158.6
female,152.1
female,170.9
female,146.3
female,156.0
female,163.5
female,159.5
female,157.0
female,158.7
female,154.7
female,155.0
female,155.3
female,155.3
female,155.3
female,161.5
female,150.0
female,170.5
female,158.6
female,163.7
female,167.3
female,154.2
female,171.2
female,154.1
female,167.8
female,148.0
female,165.8
female,153.2
female,170.3
female,166.5
female,162.3
female,159.0
female,159.8
female,158.8
female,159.0
female,154.7
female,146.0
female,159.4
female,161.8
female,165.2
female,159.8
female,160.1
female,154.0
female,160.6
female,143.8
female,150.8
female,166.7
female,154.2
female,168.7
female,163.9
female,146.8
female,161.8
female,168.2
female,154.3
female,159.6
female,151.3
female,165.4
female,166.8
female,167.0
female,146.1
female,160.3
female,157.3
female,156.7
female,155.7
female,150.1
female,163.7
female,144.0
female,165.0
female,150.8
female,168.4
female,158.7
female,164.5
female,151.9
female,178.1
female,153.1
female,168.2
female,172.3
female,163.1
female,163.9
female,166.9
female,156.7
female,156.8
female,154.6
female,155.4
female,158.7
female,165.6
female,157.5
female,163.9
female,158.6
female,167.8
female,162.7
female,164.8
female,163.2
female,143.0
female,160.0
female,160.5
female,161.2
female,168.1
female,154.0
female,163.6
female,163.3
female,163.9
female,154.3
female,159.6
female,157.9
female,166.4
female,157.4
female,153.5
female,165.2
female,152.8
female,171.3
female,156.2
female,171.9
female,162.3
female,159.5
female,160.3
female,166.4
female,160.2
female,152.5
female,160.9
female,174.5
female,167.3
female,155.8
female,165.9
female,156.7
female,157.1
female,160.4
female,152.7
female,155.2
female,152.4
female,162.2
female,157.9
female,147.7
female,164.7
female,157.9
female,156.4
female,169.0
female,144.2
female,168.6
female,152.7
female,161.1
female,156.7
female,153.4
female,164.9
female,155.8
female,148.7
female,158.6
female,156.8
female,161.4
female,156.6
female,151.7
female,158.7
female,152.9
female,160.9
female,165.5
female,159.8
female,155.7
female,168.4
female,153.0
female,159.8
female,149.9
female,173.7
female,169.8
female,154.1
female,149.4
female,165.9
female,159.1
female,168.7
female,158.4
female,165.1
female,160.3
female,159.5
female,156.6
female,153.9
female,167.7
female,172.0
female,152.2
female,158.0
female,161.5
female,154.2
female,160.8
female,151.7
female,170.9
female,165.1
female,168.7
female,160.6
female,159.2
female,164.9
female,169.0
female,152.2
female,158.6
female,163.2
female,166.5
female,150.0
female,163.5
female,156.3
female,176.3
female,167.3
female,165.6
female,167.7
female,156.2
female,158.0
female,156.5
female,150.0
female,166.1
female,171.3
female,165.5
female,162.8
female,166.7
female,154.0
female,157.0
female,155.6
female,156.7
female,147.4
female,154.7
female,166.8
female,161.2
female,163.6
female,165.7
female,152.5
female,158.8
female,164.0
female,147.0
female,168.8
female,150.7
female,153.9
female,155.2
female,165.3
female,162.6
female,158.0
female,167.6
female,161.1
female,146.4
female,150.4
female,159.2
female,150.2
female,161.4
female,168.2
female,152.7
female,164.5
female,159.2
female,149.4
female,163.2
female,164.0
female,156.0
female,156.5
female,160.6
female,158.3
female,158.8
female,159.1
female,157.1
female,164.4
female,153.7
female,160.2
female,154.1
female,152.1
female,173.2
female,163.5
female,161.3
female,168.6
female,156.0
female,129.7
female,170.5
female,160.1
female,168.3
female,157.4
female,157.2
female,153.3
female,153.8
female,161.5
female,167.3
female,161.7
female,154.3
female,144.7
female,160.0
female,150.3
female,157.8
female,168.6
female,166.7
female,158.9
female,167.9
female,150.7
female,151.0
female,147.7
female,158.7
female,154.7
female,172.8
female,159.6
female,168.7
female,158.2
female,150.2
female,163.1
female,147.4
female,155.4
female,147.2
female,160.1
female,168.1
female,170.6
female,151.2
female,163.4
female,145.4
female,162.4
female,148.7
female,164.2
female,152.6
female,172.0
female,160.5
female,158.2
female,169.8
female,150.8
female,168.1
female,162.9
female,155.4
female,163.8
female,164.8
female,156.6
female,165.8
female,153.1
female,151.7
female,172.6
female,169.7
female,171.7
female,163.4
female,153.3
female,149.6
female,150.6
female,155.2
female,144.2
female,156.4
female,165.4
female,158.2
female,158.9
female,146.1
female,154.7
female,161.4
female,155.1
female,157.4
female,157.4
female,156.7
female,156.1
female,168.9
female,156.2
female,144.1
female,159.5
female,169.5
female,173.3
female,153.6
female,160.8
female,168.2
female,168.0
female,162.2
female,153.5
female,162.7
female,157.5
female,155.2
female,155.1
female,170.0
female,159.4
female,151.5
female,156.8
female,169.1
female,156.9
female,159.8
female,151.3
female,159.9
female,150.1
female,151.0
female,166.7
female,163.8
female,153.0
female,159.4
female,151.8
female,163.8
female,150.1
female,155.8
female,158.9
female,162.2
female,164.8
female,154.2
female,150.0
female,173.3
female,156.7
female,153.6
female,156.3
female,165.5
female,159.6
female,168.2
female,145.4
female,155.7
female,159.5
female,153.6
female,169.0
female,156.6
female,162.3
female,164.2
female,154.4
female,169.6
female,151.7
female,164.4
female,160.8
female,169.8
female,171.4
female,169.5
female,161.2
female,160.2
female,167.5
female,158.3
female,164.4
female,166.0
female,157.9
female,146.2
female,155.6
female,165.0
female,162.4
female,161.5
female,153.1
female,154.9
female,172.3
female,165.4
female,163.7
female,153.7
female,164.6
female,165.3
female,154.9
female,147.6
female,156.4
female,145.8
female,166.7
female,147.1
female,155.5
female,166.4
female,164.9
female,150.0
female,159.8
female,153.5
female,163.3
female,151.6
female,164.9
female,165.8
female,161.7
female,172.4
female,169.4
female,160.7
female,155.2
female,147.5
female,163.2
female,157.2
female,175.2
female,148.9
female,155.3
female,166.8
female,153.5
female,154.3
female,156.6
female,156.5
female,169.3
female,160.5
female,166.8
female,162.8
female,155.2
female,162.2
female,161.7
female,148.0
female,170.5
female,161.5
female,154.0
female,167.5
female,155.6
female,170.1
female,156.5
female,162.9
female,148.0
female,165.4
female,156.3
female,155.0
female,161.5
female,150.4
female,153.0
female,160.7
female,155.8
female,155.0
female,154.7
female,163.6
female,153.0
female,148.7
female,154.2
female,163.5
female,159.6
female,154.1
female,156.3
female,175.3
female,149.9
female,162.7
female,167.6
female,161.5
female,158.0
female,167.6
female,174.1
female,164.0
female,148.0
female,158.2
female,156.3
female,157.8
female,158.7
female,173.4
female,158.4
female,164.6
female,157.7
female,167.6
female,159.5
female,156.9
female,163.3
female,139.6
female,159.1
female,159.5
female,154.6
female,161.1
female,153.5
female,162.8
female,165.6
female,166.1
female,162.7
female,158.3
female,160.5
female,159.4
female,153.0
female,154.5
female,158.9
female,140.7
female,156.9
female,157.5
female,163.5
female,166.4
female,159.6
female,165.2
female,165.0
female,159.1
female,153.9
female,170.3
female,158.4
female,160.0
female,164.4
female,163.2
female,159.4
female,158.3
female,162.4
female,168.1
female,150.5
female,149.4
female,162.8
female,148.0
female,167.7
female,172.2
female,170.5
female,155.9
female,152.1
female,158.8
female,168.0
female,148.6
female,159.5
female,176.8
female,166.3
female,155.0
female,158.7
female,168.2
female,163.4
female,155.0
female,165.7
female,168.2
female,154.4
female,165.4
female,165.4
female,162.7
female,168.3
female,150.6
female,160.0
female,169.3
female,164.3
female,137.9
female,161.0
female,153.2
female,154.9
female,170.5
female,171.4
female,148.8
female,166.4
female,154.4
female,164.1
female,162.4
female,182.6
female,156.1
female,169.9
female,149.7
female,163.5
female,164.9
female,157.1
female,158.7
female,156.6
female,174.9
female,160.4
female,163.4
female,160.3
female,167.5
female,170.1
female,152.6
female,163.8
female,156.4
female,155.5
female,159.5
female,160.1
female,161.1
female,155.9
female,159.0
female,153.2
female,167.0
female,161.3
female,156.0
female,165.5
female,162.7
female,147.5
female,175.6
female,161.8
female,171.0
female,150.4
female,155.9
female,165.8
female,152.1
female,157.2
female,157.8
female,157.7
female,159.7
female,162.1
female,159.4
female,169.5
female,154.6
female,157.3
female,156.3
female,163.2
female,154.7
female,168.9
female,162.9
female,163.5
female,156.5
female,164.4
female,149.3
female,170.5
female,164.4
female,168.5
female,157.3
female,144.2
female,157.4
female,171.4
female,160.2
female,157.0
female,168.8
female,160.1
female,150.4
female,155.9
female,152.5
female,151.8
female,171.9
female,152.1
female,156.9
female,166.7
female,153.9
female,163.9
female,160.6
female,159.5
female,167.9
female,160.0
female,171.2
female,160.8
female,156.0
female,142.5
female,167.8
female,163.0
female,162.7
female,161.8
female,159.6
female,154.6
female,160.1
female,156.0
female,165.0
female,154.6
female,166.6
female,156.1
female,164.5
female,154.6
female,163.9
female,163.4
female,151.7
female,157.0
female,153.7
female,167.9
female,153.4
female,164.3
female,154.3
female,164.3
female,155.9
female,151.3
female,165.9
female,161.3
female,171.1
female,153.2
female,171.8
female,158.5
female,161.3
female,161.7
female,156.5
female,161.6
female,148.2
female,152.1
female,158.6
female,168.7
female,146.8
female,165.7
female,180.3
female,150.1
female,153.0
female,167.8
female,176.6
female,166.1
female,168.1
female,161.7
female,150.7
female,151.4
female,174.8
female,147.1
female,158.6
female,160.4
female,165.5
female,151.4
female,156.9
female,158.3
female,158.5
female,149.9
female,162.2
female,177.1
female,164.5
female,167.2
female,147.6
female,164.3
female,158.4
female,165.1
female,162.5
female,148.8
female,162.2
female,158.1
female,157.0
female,153.4
female,176.6
female,160.1
female,158.4
female,161.7
female,158.3
female,166.7
female,166.3
female,162.1
female,160.5
female,158.4
female,165.9
female,162.6
female,159.3
female,151.9
female,163.4
female,155.9
female,166.3
female,160.2
female,164.6
female,163.4
female,149.8
female,149.1
female,168.0
female,158.7
female,160.5
female,153.2
female,147.5
female,154.3
female,163.1
female,169.6
female,155.0
female,170.4
female,157.5
female,154.9
female,162.7
female,154.9
female,150.2
female,157.1
female,162.8
female,150.2
female,158.4
female,167.7
female,166.8
female,166.5
female,170.4
female,154.7
female,153.8
female,156.9
female,155.7
female,160.0
female,164.3
female,171.0
female,166.0
female,168.2
female,149.9
female,152.5
female,149.7
female,155.9
female,164.8
female,151.4
female,162.0
female,156.6
female,154.9
female,158.9
female,147.8
female,179.6
female,162.9
female,171.6
female,165.9
female,158.5
female,160.1
female,153.8
female,170.3
female,166.3
female,162.4
female,156.7
female,150.3
female,168.8
female,160.9
female,158.7
female,159.8
female,160.2
female,153.6
female,162.4
female,146.4
female,175.6
female,159.6
female,161.2
female,160.9
female,151.8
female,156.4
female,154.4
female,163.0
female,160.9
female,158.6
female,155.6
female,159.6
female,167.5
female,170.5
female,152.6
female,155.4
female,165.4
female,158.3
female,144.9
female,150.0
female,161.3
female,147.2
female,160.3
female,161.9
female,149.1
female,157.7
female,148.5
female,166.8
female,149.5
female,172.3
female,162.8
female,157.5
female,166.5
female,158.0
female,170.3
female,147.3
female,165.7
female,163.9
female,159.2
female,167.6
female,159.4
female,169.9
female,151.4
female,150.1
female,161.5
female,158.2
female,165.3
female,153.9
female,152.2
female,157.0
female,163.3
female,147.1
female,153.6
female,167.1
female,166.8
female,153.7
female,156.2
female,160.7
female,165.8
female,163.3
female,160.3
female,156.5
female,162.9
female,157.1
female,147.6
female,175.2
female,171.1
female,156.9
female,151.7
female,171.5
female,158.7
female,150.9
female,151.9
female,160.6
female,151.1
female,151.7
female,162.7
female,172.9
female,156.3
female,167.9
female,158.5
female,160.3
female,156.5
female,167.2
female,153.6
female,153.2
female,160.9
female,160.8
female,165.1
female,159.8
female,164.9
female,160.2
female,154.9
female,165.4
female,154.7
female,164.3
female,159.9
female,165.4
female,166.4
female,166.1
female,157.8
female,161.9
female,167.0
female,160.3
female,164.7
female,155.6
female,144.2
female,161.8
female,160.5
female,156.5
female,170.8
female,155.6
female,159.7
female,158.4
female,174.6
female,154.6
female,153.7
female,166.3
female,148.7
female,159.4
female,165.9
female,167.2
female,155.4
female,153.9
female,157.6
female,173.8
female,167.3
female,167.1
female,151.7
female,165.7
female,175.4
female,176.7
female,167.8
female,149.2
female,160.5
female,162.0
female,149.0
female,160.9
female,160.8
female,175.9
female,149.1
female,152.5
female,162.6
female,150.1
female,159.1
female,155.5
female,163.9
female,161.2
female,166.2
female,165.7
female,158.1
female,170.9
female,156.1
female,160.7
female,147.8
female,158.9
female,164.9
female,162.6
female,155.6
female,159.5
female,155.6
female,145.7
female,161.0
female,168.2
female,163.3
female,169.3
female,163.1
female,172.8
female,165.9
female,159.0
female,161.4
female,151.6
female,155.4
female,144.7
female,168.8
female,149.4
female,143.4
female,155.9
female,153.2
female,162.7
female,167.0
female,153.1
female,151.5
female,162.5
female,145.9
female,166.0
female,164.5
female,163.4
female,158.0
female,158.2
female,162.5
female,168.4
female,158.8
female,161.2
female,159.8
female,157.8
female,148.8
female,150.8
female,159.8
female,157.5
female,156.6
female,158.3
female,163.7
female,174.6
female,148.9
female,160.8
female,137.4
female,176.9
female,169.1
female,144.3
female,169.6
female,154.2
female,159.2
female,154.5
female,160.2
female,158.5
female,148.9
female,155.2
female,155.9
female,166.7
female,150.3
female,143.7
female,156.3
female,167.1
female,162.9
female,161.8
female,143.1
female,163.6
female,161.8
female,151.2
female,161.0
female,151.2
female,157.7
female,169.2
female,150.2
female,155.0
female,159.2
female,152.1
female,166.1
female,149.6
female,160.1
female,157.8
female,173.0
female,163.0
female,166.4
female,158.6
female,161.3
female,170.4
female,152.5
female,161.7
female,168.9
female,143.7
female,154.0
female,167.1
female,172.1
female,151.2
female,159.7
female,149.1
female,157.8
female,166.3
female,156.6
female,156.6
female,155.3
female,160.0
female,166.1
female,150.5
female,165.9
female,157.7
female,163.0
female,153.6
female,168.7
female,156.9
female,169.8
female,165.9
female,164.0
female,149.2
female,161.9
female,155.8
female,155.4
female,162.2
female,157.4
female,154.8
female,165.9
female,159.5
female,160.6
female,148.0
female,153.0
female,154.6
female,161.8
female,166.9
female,161.9
female,153.6
female,161.0
female,161.0
female,169.3
female,151.9
female,159.2
female,151.7
female,165.7
female,159.6
female,145.4
female,149.3
female,175.1
female,154.1
female,160.1
female,157.5
female,158.9
female,158.2
female,156.2
female,159.2
female,163.4
female,150.6
female,153.4
female,155.2
female,164.7
female,148.7
female,158.3
female,162.7
female,161.7
female,157.7
female,168.2
female,153.3
female,163.9
female,160.3
female,159.4
female,159.5
female,146.5
female,160.2
female,152.5
female,155.7
female,152.5
female,154.2
female,172.9
female,168.0
female,155.7
female,155.8
female,169.4
female,160.7
female,168.0
female,163.3
female,172.5
female,161.0
female,151.6
female,156.3
female,167.4
female,152.6
female,162.5
female,157.8
female,147.0
female,160.8
female,161.6
female,150.3
female,163.9
female,167.3
female,163.2
female,157.7
female,168.5
female,159.7
female,143.1
female,160.1
female,158.2
female,149.9
female,157.0
female,171.2
female,165.1
female,162.9
female,160.0
female,155.1
female,156.3
female,153.8
female,157.1
female,163.3
female,154.5
female,156.2
female,154.7
female,164.7
female,159.7
female,162.4
female,150.2
female,160.5
female,165.6
female,166.6
female,171.7
female,163.2
female,144.9
female,166.8
female,160.8
female,161.4
female,158.5
female,157.4
female,154.0
female,156.9
female,168.1
female,161.4
female,154.9
female,154.7
female,160.1
female,162.8
female,158.7
female,158.7
female,157.9
female,158.8
female,150.0
female,173.3
female,158.8
female,150.0
female,158.6
female,164.6
female,161.0
female,158.0
female,158.7
female,156.8
female,162.1
female,175.0
female,168.9
female,162.1
female,159.9
female,145.9
female,166.2
female,160.2
female,159.9
female,156.3
female,165.4
female,173.5
female,156.7
female,153.9
female,160.3
female,158.1
female,151.5
female,159.7
female,164.8
female,144.4
female,156.3
female,163.8
female,162.8
female,151.5
female,162.5
female,158.0
female,148.6
female,172.9
female,162.5
female,156.0
female,156.9
female,175.3
female,167.4
female,160.6
female,154.4
female,161.6
female,165.6
female,155.1
female,165.9
female,160.4
female,155.3
female,159.9
female,166.2
female,171.7
female,156.1
female,151.6
female,165.6
female,154.4
female,147.9
female,156.7
female,155.1
female,165.6
female,159.1
female,157.3
female,163.0
female,141.1
female,173.7
female,152.7
female,157.9
female,153.5
female,160.2
female,163.7
female,157.1
female,158.9
female,166.2
female,145.2
female,167.2
female,158.8
female,165.3
female,166.1
female,157.0
female,158.2
female,152.0
female,152.5
female,154.1
female,159.0
female,162.5
female,157.9
female,155.8
female,162.6
female,155.4
female,164.0
female,159.1
female,154.1
female,161.3
female,153.2
female,151.0
female,157.9
female,169.4
female,157.7
female,164.3
female,163.3
female,161.8
female,160.3
female,167.2
female,157.8
female,168.1
female,152.2
female,168.2
female,150.7
female,169.5
female,146.2
female,154.9
female,165.5
female,158.4
female,165.5
female,156.5
female,148.4
female,159.0
female,163.4
female,159.3
female,169.8
female,148.4
female,174.4
female,165.1
female,161.4
female,147.3
female,165.6
female,152.6
female,145.8
female,154.0
female,168.4
female,149.0
female,154.6
female,166.7
female,163.3
female,145.9
female,159.8
female,148.0
female,158.2
female,158.7
female,161.2
female,158.2
female,157.5
female,170.1
female,170.6
