Price,Close,High,Low,Open,Volume
2015-01-27,263.4750061035156,275.4800109863281,250.6529998779297,273.1669921875,44399000
2015-01-28,233.9149932861328,266.5350036621094,227.04600524902344,263.35101318359375,44352200
2015-01-29,233.51300048828125,238.70599365234375,220.71200561523438,233.34800720214844,32213400
2015-01-30,226.4250030517578,242.8509979248047,225.83900451660156,232.77200317382812,26605200
2015-01-31,217.46400451660156,233.50399780273438,216.3090057373047,226.4409942626953,23348200
2015-02-01,226.9720001220703,231.57400512695312,212.01499938964844,216.86700439453125,29128500
2015-02-02,238.22900390625,242.1750030517578,222.65899658203125,226.49099731445312,30612100
2015-02-03,227.26800537109375,245.95700073242188,224.48300170898438,237.45399475097656,40783700
2015-02-04,226.85299682617188,230.05799865722656,221.11300659179688,227.51100158691406,26594300
2015-02-05,217.11099243164062,239.40499877929688,214.72500610351562,227.6649932861328,22516400
2015-02-06,222.26600646972656,230.50999450683594,216.23199462890625,216.92300415039062,24435300
2015-02-07,227.75399780273438,230.2989959716797,222.60699462890625,222.63299560546875,21604200
2015-02-08,223.41200256347656,229.43800354003906,221.07699584960938,227.6929931640625,17145200
2015-02-09,220.11000061035156,223.9770050048828,217.0189971923828,223.38900756835938,27791300
2015-02-10,219.83900451660156,221.8070068359375,215.33200073242188,220.28199768066406,21115100
2015-02-11,219.18499755859375,223.406005859375,218.07400512695312,219.73199462890625,17201900
2015-02-12,221.76400756835938,222.19900512695312,217.61399841308594,219.20799255371094,15206200
2015-02-13,235.427001953125,240.25900268554688,221.26199340820312,221.968994140625,42744400
2015-02-14,257.3210144042969,259.8080139160156,235.5279998779297,235.5279998779297,49732500
2015-02-15,234.8249969482422,265.6109924316406,227.6840057373047,257.5069885253906,56552400
2015-02-16,233.84300231933594,239.52099609375,229.02200317382812,234.8249969482422,28153700
2015-02-17,243.61000061035156,245.77499389648438,232.31399536132812,233.4219970703125,27363100
2015-02-18,236.3260040283203,244.25100708007812,232.33999633789062,243.77999877929688,25200800
2015-02-19,240.2830047607422,242.6719970703125,235.5919952392578,236.41000366210938,18270500
2015-02-20,243.7790069580078,247.1009979248047,239.2989959716797,240.25100708007812,23876700
2015-02-21,244.53399658203125,255.32000732421875,243.1840057373047,243.7519989013672,12284200
2015-02-22,235.9770050048828,246.39199829101562,233.8509979248047,244.54400634765625,19527000
2015-02-23,238.89199829101562,240.10899353027344,232.42100524902344,235.9949951171875,16400000
2015-02-24,238.73500061035156,239.9010009765625,236.40199279785156,238.9980010986328,14200400
2015-02-25,237.47000122070312,239.33999633789062,235.52999877929688,238.88999938964844,11496200
2015-02-26,236.42599487304688,237.7100067138672,234.2570037841797,237.33700561523438,13619400
2015-02-27,253.8280029296875,256.65301513671875,236.43600463867188,236.43600463867188,44013900
2015-02-28,254.26300048828125,254.69200134277344,249.47900390625,253.52000427246094,13949300
2015-03-01,260.2019958496094,261.6600036621094,245.93299865722656,254.2830047607422,25213700
2015-03-02,275.6700134277344,276.3009948730469,258.31298828125,260.35699462890625,40465700
2015-03-03,281.7019958496094,285.7959899902344,268.1610107421875,275.0459899902344,50461300
2015-03-04,273.0920104980469,284.2250061035156,268.1260070800781,281.989990234375,41383000
2015-03-05,276.1780090332031,281.6669921875,264.7690124511719,272.739013671875,41302400
2015-03-06,272.7229919433594,277.6080017089844,270.0150146484375,275.6000061035156,28918900
2015-03-07,276.260986328125,277.85400390625,270.13299560546875,272.29400634765625,17825900
2015-03-08,274.35400390625,277.8580017089844,272.56500244140625,276.4330139160156,22067900
2015-03-09,289.60699462890625,292.70098876953125,273.89300537109375,274.81201171875,59178200
2015-03-10,291.760009765625,300.04400634765625,289.7430114746094,289.86199951171875,67770800
2015-03-11,296.3789978027344,297.3909912109375,290.50799560546875,291.5249938964844,33963900
2015-03-12,294.35400390625,297.0880126953125,292.4129943847656,296.12701416015625,32585200
2015-03-13,285.3370056152344,294.49798583984375,285.3370056152344,294.1180114746094,31421500
2015-03-14,281.885009765625,286.3420104980469,280.97601318359375,284.4419860839844,22612300
2015-03-15,286.39300537109375,286.52899169921875,280.9960021972656,281.42498779296875,11970100
2015-03-16,290.5929870605469,294.11199951171875,285.68499755859375,285.68499755859375,21516100
2015-03-17,285.5050048828125,292.364990234375,284.3739929199219,290.5950012207031,21497200
2015-03-18,256.29901123046875,285.33599853515625,249.8699951171875,285.0669860839844,57008000
2015-03-19,260.9280090332031,264.2439880371094,248.63600158691406,255.8800048828125,52732000
2015-03-20,261.7489929199219,264.8479919433594,259.1619873046875,260.95599365234375,18456700
2015-03-21,260.0249938964844,262.1960144042969,255.64999389648438,261.6440124511719,17130100
2015-03-22,267.9599914550781,269.74700927734375,259.5899963378906,259.9169921875,18438100
2015-03-23,266.739990234375,277.2969970703125,261.7449951171875,267.8949890136719,22811900
2015-03-24,245.59500122070312,267.00299072265625,244.15499877929688,266.5769958496094,40073700
2015-03-25,246.19700622558594,249.19000244140625,236.51499938964844,247.4720001220703,35866900
2015-03-26,248.53199768066406,254.35400390625,244.90499877929688,246.2760009765625,25730000
2015-03-27,247.0290069580078,256.8110046386719,245.21299743652344,248.5659942626953,17274900
2015-03-28,252.79800415039062,254.2050018310547,246.97500610351562,246.97500610351562,16040900
2015-03-29,242.71299743652344,253.13900756835938,240.85000610351562,252.74000549316406,21699400
2015-03-30,247.5260009765625,249.24200439453125,239.21400451660156,242.87899780273438,23009600
2015-03-31,244.2239990234375,248.72999572753906,242.73899841308594,247.45399475097656,22672000
2015-04-01,247.27200317382812,247.54100036621094,241.16000366210938,244.22300720214844,22877200
2015-04-02,253.0050048828125,254.46099853515625,245.41600036621094,247.08900451660156,26272600
2015-04-03,254.32200622558594,256.0429992675781,251.87899780273438,253.07400512695312,23146600
2015-04-04,253.69700622558594,255.25799560546875,251.10000610351562,254.29100036621094,12493500
2015-04-05,260.5979919433594,260.67498779296875,251.94200134277344,253.76100158691406,19649200
2015-04-06,255.49200439453125,261.7980041503906,254.5749969482422,260.72100830078125,20034200
2015-04-07,253.17999267578125,255.80499267578125,252.2050018310547,255.2740020751953,18467400
2015-04-08,245.02200317382812,253.8470001220703,244.21499633789062,253.06399536132812,30086400
2015-04-09,243.67599487304688,246.1179962158203,239.39999389648438,244.75100708007812,21643500
2015-04-10,236.07200622558594,243.69400024414062,232.77099609375,243.69400024414062,28882000
2015-04-11,236.552001953125,239.53700256347656,234.1750030517578,236.01600646972656,16365200
2015-04-12,236.1529998779297,237.72799682617188,233.4949951171875,236.53500366210938,12387900
2015-04-13,224.58700561523438,236.93499755859375,221.99600219726562,235.9499969482422,31181800
2015-04-14,219.15899658203125,224.9759979248047,216.322998046875,224.75900268554688,31719000
2015-04-15,223.83299255371094,223.83299255371094,218.6490020751953,219.072998046875,22562000
2015-04-16,228.572998046875,229.6719970703125,223.91700744628906,223.91700744628906,24805400
2015-04-17,222.8820037841797,228.906005859375,221.94200134277344,228.5749969482422,20429800
2015-04-18,223.3560028076172,224.3159942626953,220.87600708007812,222.85299682617188,12939000
2015-04-19,222.60000610351562,226.35299682617188,222.3730010986328,223.45599365234375,15021500
2015-04-20,224.62600708007812,226.3509979248047,221.9770050048828,222.61199951171875,18364700
2015-04-21,235.2689971923828,235.2689971923828,224.30099487304688,224.6199951171875,24978000
2015-04-22,234.17599487304688,237.90899658203125,233.4759979248047,235.6020050048828,23847900
2015-04-23,236.46200561523438,236.47500610351562,233.19900512695312,234.05299377441406,17036000
2015-04-24,231.26800537109375,236.30499267578125,229.93299865722656,235.97000122070312,21448700
2015-04-25,226.38999938964844,232.56100463867188,226.33700561523438,231.23500061035156,13957200
2015-04-26,219.42999267578125,226.94400024414062,214.87399291992188,226.41000366210938,28943700
2015-04-27,229.28599548339844,233.30499267578125,218.0229949951172,219.4290008544922,38574000
2015-04-28,225.85499572753906,229.4949951171875,223.06900024414062,228.968994140625,21469200
2015-04-29,225.80799865722656,227.0399932861328,223.42999267578125,225.59100341796875,18936500
2015-04-30,236.14500427246094,239.56300354003906,224.9929962158203,225.6929931640625,33818600
2015-05-01,232.07899475097656,238.96600341796875,232.07899475097656,235.93899536132812,18815300
2015-05-02,234.92999267578125,235.7270050048828,232.34100341796875,232.34100341796875,12535500
2015-05-03,240.35800170898438,243.24000549316406,234.08299255371094,234.8800048828125,18494100
2015-05-04,239.01800537109375,242.63800048828125,237.80999755859375,240.3560028076172,21223400
2015-05-05,236.12100219726562,239.20399475097656,232.0540008544922,238.8520050048828,23929100
2015-05-06,229.78199768066406,236.45399475097656,229.2310028076172,236.24899291992188,29587200
2015-05-07,237.33399963378906,239.10499572753906,228.572998046875,229.66200256347656,29064400
2015-05-08,243.86300659179688,246.27499389648438,236.2740020751953,237.20399475097656,27445500
2015-05-09,241.83200073242188,247.8040008544922,239.63900756835938,243.7689971923828,19790500
2015-05-10,240.29600524902344,244.0679931640625,238.8489990234375,241.72900390625,15019100
2015-05-11,242.1580047607422,244.27000427246094,239.37600708007812,240.2989959716797,20892300
2015-05-12,241.11199951171875,242.88099670410156,240.0989990234375,242.14500427246094,19282600
2015-05-13,236.3769989013672,243.70399475097656,235.0449981689453,241.3979949951172,27180100
2015-05-14,236.9290008544922,237.7989959716797,234.0570068359375,236.21400451660156,24413700
2015-05-15,237.60499572753906,238.7530059814453,236.7949981689453,236.9550018310547,16329400
2015-05-16,236.1529998779297,237.69700622558594,235.2949981689453,237.6439971923828,11089700
2015-05-17,236.802001953125,238.02499389648438,236.00999450683594,236.00999450683594,11134300
2015-05-18,233.1280059814453,237.2100067138672,232.4600067138672,236.88699340820312,16780300
2015-05-19,231.94700622558594,234.1510009765625,231.81700134277344,233.03700256347656,14241900
2015-05-20,234.01800537109375,234.68299865722656,231.8419952392578,231.88999938964844,15499400
2015-05-21,235.343994140625,236.24200439453125,233.8350067138672,234.01600646972656,15108900
2015-05-22,240.34800720214844,240.968994140625,235.05999755859375,235.3209991455078,27003000
2015-05-23,238.8719940185547,241.02499389648438,238.6909942626953,240.28599548339844,14605000
2015-05-24,240.9530029296875,241.97799682617188,238.81100463867188,238.9759979248047,11508000
2015-05-25,237.11000061035156,241.02099609375,236.63699340820312,240.927001953125,14423900
2015-05-26,237.11599731445312,238.24200439453125,235.69200134277344,237.10400390625,16425000
2015-05-27,237.2830047607422,238.63600158691406,236.69500732421875,237.06500244140625,18837000
2015-05-28,237.4080047607422,237.82400512695312,236.65199279785156,237.2570037841797,13829600
2015-05-29,237.0959930419922,237.52200317382812,235.7310028076172,237.3769989013672,14805000
2015-05-30,233.34500122070312,237.09300231933594,232.04600524902344,237.0919952392578,14098600
2015-05-31,230.19000244140625,233.2519989013672,229.54200744628906,233.13499450683594,14730800
2015-06-01,222.92599487304688,231.71299743652344,221.29600524902344,230.23300170898438,26090500
2015-06-02,225.80299377441406,226.41600036621094,222.41900634765625,222.8939971923828,20459000
2015-06-03,225.87399291992188,227.4040069580078,223.92999267578125,225.73599243164062,17752400
2015-06-04,224.32400512695312,226.58099365234375,224.0540008544922,225.77200317382812,14728100
2015-06-05,224.95199584960938,225.96800231933594,223.1790008544922,224.1540069580078,18056500
2015-06-06,225.61900329589844,225.718994140625,224.37899780273438,225.0050048828125,11131500
2015-06-07,222.88099670410156,226.19400024414062,222.65199279785156,225.5959930419922,13318400
2015-06-08,228.48899841308594,229.46400451660156,222.83900451660156,222.87899780273438,23378400
2015-06-09,229.04800415039062,230.95399475097656,227.9290008544922,228.53799438476562,28353100
2015-06-10,228.80299377441406,229.78199768066406,228.00999450683594,228.9949951171875,15904800
2015-06-11,229.7050018310547,230.28700256347656,228.76699829101562,228.85499572753906,14416000
2015-06-12,229.98199462890625,231.0570068359375,229.31300354003906,229.7050018310547,14017700
2015-06-13,232.40199279785156,232.65199279785156,229.2100067138672,229.9199981689453,13305300
2015-06-14,233.54299926757812,234.85800170898438,232.00399780273438,232.44200134277344,12165900
2015-06-15,236.822998046875,237.83599853515625,233.4219970703125,233.4219970703125,19912100
2015-06-16,250.89500427246094,251.74200439453125,236.1219940185547,236.76499938964844,41612000
2015-06-17,249.28399658203125,256.8529968261719,246.4759979248047,250.822998046875,43858400
2015-06-18,249.0070037841797,252.10800170898438,244.1269989013672,249.42799377441406,30980200
2015-06-19,244.6060028076172,250.9770050048828,243.78700256347656,249.04299926757812,23965300
2015-06-20,245.21200561523438,245.8280029296875,240.6269989013672,244.52999877929688,20608100
2015-06-21,243.94400024414062,245.2239990234375,241.8820037841797,245.10000610351562,10600900
2015-06-22,246.99000549316406,247.91700744628906,243.7790069580078,243.968994140625,17692500
2015-06-23,244.29600524902344,247.3040008544922,243.13299560546875,246.927001953125,15108700
2015-06-24,240.51499938964844,244.34100341796875,240.51499938964844,244.28199768066406,17344900
2015-06-25,242.7989959716797,243.33200073242188,240.36500549316406,240.36500549316406,16133100
2015-06-26,243.593994140625,243.74899291992188,241.55299377441406,242.60400390625,13983500
2015-06-27,250.99000549316406,251.33900451660156,243.11700439453125,243.5489959716797,20488600
2015-06-28,249.01100158691406,251.1719970703125,247.4340057373047,250.9550018310547,15137600
2015-06-29,257.0639953613281,257.1730041503906,248.58099365234375,248.7209930419922,34742900
2015-06-30,263.0719909667969,267.86700439453125,255.9459991455078,257.0360107421875,44533800
2015-07-01,258.6210021972656,265.1719970703125,255.7740020751953,263.3450012207031,27029800
2015-07-02,255.41200256347656,261.6310119628906,254.11599731445312,258.552001953125,21551900
2015-07-03,256.33599853515625,257.0769958496094,253.5050048828125,255.45899963378906,19033800
2015-07-04,260.885986328125,261.4570007324219,254.1999969482422,256.4909973144531,15620400
2015-07-05,271.9129943847656,274.5060119628906,258.70098876953125,260.80499267578125,44156100
2015-07-06,269.0299987792969,277.4219970703125,267.6000061035156,271.1080017089844,49154800
2015-07-07,266.2070007324219,271.34100341796875,264.8320007324219,269.9630126953125,28857600
2015-07-08,270.7850036621094,272.97100830078125,264.385986328125,265.98199462890625,36980200
2015-07-09,269.2279968261719,272.3349914550781,267.08599853515625,270.8269958496094,40301200
2015-07-10,284.8940124511719,294.59100341796875,268.802001953125,269.156005859375,100390000
2015-07-11,293.114990234375,298.5060119628906,283.5299987792969,284.8800048828125,41109900
2015-07-12,310.86700439453125,314.3940124511719,292.5050048828125,293.1400146484375,56405000
2015-07-13,292.0539855957031,310.947998046875,281.010986328125,310.8269958496094,62053900
2015-07-14,287.4639892578125,296.1470031738281,286.63800048828125,292.03399658203125,28727200
2015-07-15,285.8290100097656,293.24798583984375,285.36700439453125,288.0450134277344,27486600
2015-07-16,278.0889892578125,291.1830139160156,275.239990234375,286.0419921875,49482600
2015-07-17,279.47198486328125,280.2799987792969,272.0429992675781,278.09100341796875,27591400
2015-07-18,274.9010009765625,282.5270080566406,274.07501220703125,279.33099365234375,25187100
2015-07-19,273.614013671875,275.6700134277344,272.51300048828125,274.7669982910156,15332500
2015-07-20,278.9809875488281,278.9809875488281,272.9599914550781,273.4989929199219,22711400
2015-07-21,275.8330078125,280.5469970703125,275.41900634765625,278.8819885253906,22930700
2015-07-22,277.22198486328125,277.6659851074219,274.3810119628906,275.6570129394531,19389800
2015-07-23,276.04901123046875,278.1109924316406,275.71600341796875,277.34100341796875,18531300
2015-07-24,288.27801513671875,289.25299072265625,275.2539978027344,276.0050048828125,37199400
2015-07-25,288.6969909667969,290.7330017089844,286.00201416015625,288.16400146484375,20662200
2015-07-26,292.6860046386719,293.052001953125,287.70599365234375,288.6400146484375,16032300
2015-07-27,293.6239929199219,297.77398681640625,287.45001220703125,292.6390075683594,30592000
2015-07-28,294.427001953125,296.64898681640625,293.4230041503906,293.63299560546875,25453600
2015-07-29,289.5899963378906,294.5360107421875,288.7770080566406,294.4840087890625,24672600
2015-07-30,287.72198486328125,290.1260070800781,286.5679931640625,289.1029968261719,21635800
2015-07-31,284.6499938964844,288.9590148925781,282.343994140625,287.6960144042969,23629100
2015-08-01,281.60101318359375,284.9320068359375,278.11199951171875,284.6860046386719,18995000
2015-08-02,282.614013671875,283.0320129394531,277.52899169921875,280.4490051269531,17722200
2015-08-03,281.22698974609375,285.47100830078125,280.2330017089844,282.8059997558594,21474100
2015-08-04,285.2179870605469,285.7149963378906,281.2250061035156,281.2250061035156,21908700
2015-08-05,281.8819885253906,285.5010070800781,281.4880065917969,284.84698486328125,20128000
2015-08-06,278.5769958496094,281.906005859375,278.40301513671875,281.906005859375,18792100
2015-08-07,279.5849914550781,280.3919982910156,276.3659973144531,278.7409973144531,42484800
2015-08-08,260.99700927734375,279.9280090332031,260.7099914550781,279.74200439453125,58533000
2015-08-09,265.0830078125,267.00299072265625,260.4679870605469,261.1159973144531,23789600
2015-08-10,264.4700012207031,267.0320129394531,262.59600830078125,265.4779968261719,20979400
2015-08-11,270.385986328125,270.385986328125,264.093994140625,264.3420104980469,25433900
2015-08-12,266.3760070800781,270.6730041503906,265.468994140625,270.5979919433594,26815400
2015-08-13,264.0799865722656,266.23199462890625,262.84100341796875,266.1830139160156,27685500
2015-08-14,265.67999267578125,267.46600341796875,261.4779968261719,264.1319885253906,27091200
2015-08-15,261.5509948730469,266.6669921875,261.2959899902344,265.52899169921875,19321100
2015-08-16,258.5069885253906,262.44000244140625,257.0409851074219,261.8659973144531,29717000
2015-08-17,257.97601318359375,260.5050048828125,257.11700439453125,258.489990234375,21617900
2015-08-18,211.07899475097656,257.9930114746094,211.07899475097656,257.9259948730469,42147200
2015-08-19,226.6840057373047,237.40899658203125,222.76600646972656,225.67100524902344,60869200
2015-08-20,235.35000610351562,237.36500549316406,226.8990020751953,226.8990020751953,32275000
2015-08-21,232.56900024414062,236.4320068359375,231.7239990234375,235.35499572753906,23173800
2015-08-22,230.38999938964844,234.95700073242188,222.70399475097656,232.66200256347656,23205900
2015-08-23,228.16900634765625,232.7050018310547,225.5800018310547,230.37600708007812,18406600
2015-08-24,210.4949951171875,228.13900756835938,210.4429931640625,228.11199951171875,59220700
2015-08-25,221.60899353027344,226.3209991455078,199.56700134277344,210.0679931640625,61089200
2015-08-26,225.83099365234375,231.18299865722656,220.20399475097656,222.0760040283203,31808000
2015-08-27,224.7689971923828,228.64300537109375,223.6840057373047,226.0500030517578,21905400
2015-08-28,231.39599609375,235.218994140625,220.92599487304688,224.7010040283203,31336600
2015-08-29,229.77999877929688,233.2220001220703,227.3300018310547,231.5489959716797,17142500
2015-08-30,228.76100158691406,232.0679931640625,226.2469940185547,229.89500427246094,19412600
2015-08-31,230.05599975585938,231.95599365234375,225.9149932861328,229.11399841308594,20710700
2015-09-01,228.12100219726562,231.21600341796875,226.86000061035156,230.25599670410156,20575200
2015-09-02,229.28399658203125,230.57699584960938,226.47500610351562,228.02699279785156,18760400
2015-09-03,227.18299865722656,229.60499572753906,226.66700744628906,229.32400512695312,17482000
2015-09-04,230.29800415039062,230.89999389648438,227.05099487304688,227.21499633789062,20962400
2015-09-05,235.0189971923828,236.14300537109375,229.4429931640625,230.19900512695312,20671400
2015-09-06,239.83999633789062,242.91200256347656,234.68099975585938,234.8699951171875,25473700
2015-09-07,239.8470001220703,242.1060028076172,238.7220001220703,239.9340057373047,21192200
2015-09-08,243.60699462890625,245.781005859375,239.67799377441406,239.8459930419922,26879200
2015-09-09,238.16799926757812,244.41600036621094,237.8209991455078,243.4149932861328,23635700
2015-09-10,238.4770050048828,241.29299926757812,235.79100036621094,238.33599853515625,21215500
2015-09-11,240.10699462890625,241.16900634765625,238.32899475097656,238.32899475097656,19224700
2015-09-12,235.22900390625,240.12399291992188,234.75399780273438,239.85499572753906,17962600
2015-09-13,230.51199340820312,235.93499755859375,229.33200073242188,235.24200439453125,18478800
2015-09-14,230.6439971923828,232.44000244140625,227.96099853515625,230.60899353027344,20997800
2015-09-15,230.3040008544922,259.1820068359375,229.82200622558594,230.49200439453125,19177800
2015-09-16,229.09100341796875,231.21499633789062,227.40199279785156,230.25,20144200
2015-09-17,229.80999755859375,230.28500366210938,228.92599487304688,229.0760040283203,18935400
2015-09-18,232.97500610351562,234.35299682617188,232.18499755859375,233.52099609375,20242200
2015-09-19,231.4929962158203,233.2050018310547,231.08900451660156,232.85800170898438,12712600
2015-09-20,231.21200561523438,232.36500549316406,230.91000366210938,231.3990020751953,14444700
2015-09-21,227.0850067138672,231.2169952392578,226.52099609375,231.2169952392578,19678800
2015-09-22,230.6179962158203,232.38600158691406,225.11700439453125,226.968994140625,25009300
2015-09-23,230.2830047607422,231.8350067138672,229.59100341796875,230.93600463867188,17254100
2015-09-24,234.5290069580078,235.6490020751953,230.2949981689453,230.35800170898438,25097800
2015-09-25,235.1439971923828,237.427001953125,233.6840057373047,234.36199951171875,22363600
2015-09-26,234.33999633789062,235.4029998779297,233.35800170898438,235.0760040283203,13724100
2015-09-27,232.7570037841797,234.5260009765625,232.4759979248047,234.13900756835938,14179900
2015-09-28,239.14199829101562,239.33900451660156,232.4669952392578,232.83599853515625,24713000
2015-09-29,236.68699645996094,239.802001953125,235.92799377441406,239.01600646972656,22691300
2015-09-30,236.05999755859375,237.73399353027344,235.62899780273438,236.63999938964844,19743500
2015-10-01,237.5489959716797,238.44500732421875,235.61599731445312,236.00399780273438,20488800
2015-10-02,237.29299926757812,238.54100036621094,236.60299682617188,237.26400756835938,19677900
2015-10-03,238.72999572753906,239.31500244140625,236.94400024414062,237.20199584960938,16482700
2015-10-04,238.25900268554688,238.96800231933594,237.94000244140625,238.531005859375,12999000
2015-10-05,240.38299560546875,240.38299560546875,237.03500366210938,238.14700317382812,23335900
2015-10-06,246.06300354003906,246.93499755859375,240.13600158691406,240.36399841308594,27535100
2015-10-07,242.968994140625,246.68099975585938,242.5850067138672,246.1699981689453,22999200
2015-10-08,242.3040008544922,244.25100708007812,242.1790008544922,243.0749969482422,18515300
2015-10-09,243.93099975585938,244.22799682617188,242.1219940185547,242.4980010986328,17353100
2015-10-10,244.9409942626953,245.31900024414062,243.07400512695312,243.74000549316406,15912700
2015-10-11,247.0500030517578,247.2429962158203,244.15199279785156,244.74200439453125,16827300
2015-10-12,245.30799865722656,247.45399475097656,245.1790008544922,246.875,17388300
2015-10-13,249.50799560546875,250.23599243164062,243.7570037841797,245.1999969482422,28198500
2015-10-14,251.98899841308594,254.27499389648438,248.9029998779297,249.4929962158203,27462600
2015-10-15,254.32000732421875,255.96200561523438,252.04600524902344,252.10699462890625,25223500
2015-10-16,262.8689880371094,266.135009765625,253.92599487304688,254.29600524902344,35901500
2015-10-17,270.6400146484375,273.5780029296875,262.36700439453125,262.74700927734375,43199600
2015-10-18,261.64300537109375,271.6679992675781,260.7770080566406,270.9070129394531,22434300
2015-10-19,263.43701171875,264.82000732421875,260.95098876953125,261.8609924316406,25258800
2015-10-20,269.4630126953125,270.8349914550781,263.22698974609375,263.5719909667969,30889800
2015-10-21,266.2720031738281,270.7699890136719,263.8389892578125,269.3059997558594,25637300
2015-10-22,274.02301025390625,276.510009765625,266.135009765625,266.4960021972656,37808600
2015-10-23,276.4960021972656,278.6839904785156,273.5429992675781,273.64898681640625,29442500
2015-10-24,281.65399169921875,281.70599365234375,276.5039978027344,276.5039978027344,25942400
2015-10-25,283.67999267578125,294.0589904785156,281.44500732421875,281.44500732421875,45717100
2015-10-26,285.29998779296875,285.29998779296875,280.510009765625,283.62799072265625,32108800
2015-10-27,293.7879943847656,296.2120056152344,285.00799560546875,285.1809997558594,46331800
2015-10-28,304.6180114746094,306.33099365234375,293.7030029296875,293.7030029296875,50808100
2015-10-29,313.8550109863281,318.1700134277344,301.822998046875,304.3240051269531,64495900
2015-10-30,328.0150146484375,334.16900634765625,313.94000244140625,313.9429931640625,78305000
2015-10-31,314.1659851074219,332.7770080566406,309.2510070800781,328.5119934082031,48598100
2015-11-01,325.4309997558594,327.47198486328125,311.8810119628906,315.0050048828125,37001100
2015-11-02,361.1889953613281,365.3599853515625,323.2090148925781,325.9419860839844,101918000
2015-11-03,403.4169921875,417.8999938964844,357.6470031738281,361.87298583984375,206162000
2015-11-04,411.56298828125,495.56201171875,380.5480041503906,403.66400146484375,263900000
2015-11-05,386.35400390625,447.5610046386719,374.58099365234375,408.0769958496094,151824992
2015-11-06,374.4700012207031,395.83599853515625,354.0249938964844,388.0469970703125,122687000
2015-11-07,386.48199462890625,390.58599853515625,372.4330139160156,374.2690124511719,56625100
2015-11-08,373.3680114746094,389.8949890136719,368.70001220703125,384.27801513671875,51817600
2015-11-09,380.2569885253906,385.27801513671875,362.8949890136719,374.3240051269531,68224400
2015-11-10,336.8190002441406,381.3869934082031,329.1080017089844,379.9840087890625,95797904
2015-11-11,311.0840148925781,340.5849914550781,300.99700927734375,339.82000732421875,107070000
2015-11-12,338.1520080566406,345.08099365234375,313.3559875488281,314.0790100097656,78477800
2015-11-13,336.75299072265625,340.91400146484375,326.07501220703125,338.49798583984375,52003000
2015-11-14,332.906005859375,338.1809997558594,329.9700012207031,336.6239929199219,38612000
2015-11-15,320.1659851074219,334.6619873046875,317.489990234375,333.0509948730469,44213100
2015-11-16,330.7510070800781,331.6260070800781,315.9049987792969,319.7349853515625,47980100
2015-11-17,335.093994140625,338.3500061035156,329.614013671875,330.36199951171875,51001600
2015-11-18,334.5899963378906,336.531005859375,330.6400146484375,334.5929870605469,43783800
2015-11-19,326.14898681640625,335.3340148925781,325.27301025390625,334.6789855957031,45011100
2015-11-20,322.0220031738281,326.4729919433594,312.2170104980469,326.4110107421875,53152900
2015-11-21,326.927001953125,328.15899658203125,319.5950012207031,322.0920104980469,28200500
2015-11-22,324.5360107421875,327.010009765625,321.2590026855469,326.9750061035156,23439400
